wdir,temp,maxt,visibility,wspd,datetimeStr,solarenergy,heatindex,cloudcover,mint,datetime,precip,solarradiation,weathertype,snowdepth,sealevelpressure,snow,dew,humidity,precipcover,wgust,conditions,windchill,info,address,date,location
101.21,14.1,18.2,12.9,33.5,2013-01-21,,,30.8,11.2,1358726400000,0,,,,1019.9,,7.9,66.76,0,,Partially cloudy,,,"36.138802,33.267837",2013-01-21,yenikas
163.27,14.7,17.5,12.9,30.8,2013-01-20,,,50.7,10.9,1358640000000,3.71,,Sky Unchanged,,1018.4,,8,64.32,8.33,,"Rain, Partially cloudy",,,"36.138802,33.267837",2013-01-20,yenikas
119.85,13.9,17.1,11.7,31.4,2013-01-19,,,63.9,8.7,1358553600000,22.5,,"Mist, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",,1014.5,,4.9,55.58,10,,"Rain, Partially cloudy",6.5,,"36.138802,33.267837",2013-01-19,yenikas
93.88,12.5,15.1,11.4,39.2,2013-01-18,,,53.4,9.9,1358467200000,0,,"Mist, Smoke Or Haze",,1017.2,,5,60.83,0,,Partially cloudy,8.6,,"36.138802,33.267837",2013-01-18,yenikas
150.32,12.9,16.5,13.5,27.5,2013-01-17,,,41.7,9.9,1358380800000,0,,,,1017.4,,4,55.79,0,,Partially cloudy,8,,"36.138802,33.267837",2013-01-17,yenikas
112.78,12.7,16.8,12.9,44.3,2013-01-16,,,42.4,8.5,1358294400000,0,,,,1022.6,,4.5,58.5,0,,Partially cloudy,6.8,,"36.138802,33.267837",2013-01-16,yenikas
115.04,12.7,16.7,13.7,24.1,2013-01-15,,,17.3,9.2,1358208000000,0,,,,1027.1,,6,64.2,0,,Clear,7.9,,"36.138802,33.267837",2013-01-15,yenikas
120.26,12.4,16.3,14.1,24.1,2013-01-14,,,23.4,9.1,1358121600000,0,,,,1026.1,,6.4,67.46,0,,Clear,7.9,,"36.138802,33.267837",2013-01-14,yenikas
121.14,11.3,13.9,12.2,27.7,2013-01-13,,,73.9,9.6,1358035200000,14.86,,"Rain, Rain Showers, Light Rain, Sky Coverage Increasing",,1022,,7,75.32,16.67,,"Rain, Partially cloudy",8.3,,"36.138802,33.267837",2013-01-13,yenikas
106.75,11.3,13.9,13.3,31.3,2013-01-12,,,83.5,9,1357948800000,2.03,,"Rain Showers, Sky Coverage Increasing",,1023.8,,5.8,69.14,8.33,,"Rain, Overcast",6.7,,"36.138802,33.267837",2013-01-12,yenikas
127.3,9.8,12.9,14.9,16.6,2013-01-11,,,61.6,6.2,1357862400000,0.5,,Rain Showers,,1024.2,,0.6,53.21,5,,"Rain, Partially cloudy",3.3,,"36.138802,33.267837",2013-01-11,yenikas
221.08,8.7,11.3,14.1,40.7,2013-01-10,,,5.7,6,1357776000000,0,,,,1018.7,,-5.5,36.79,0,,Clear,2.7,,"36.138802,33.267837",2013-01-10,yenikas
190.48,6.2,9.6,14.2,44.3,2013-01-09,,,53.9,3.9,1357689600000,0.4,,"Rain, Light Rain, Sky Coverage Decreasing",,1010.8,,-6.1,43.71,4.35,,"Rain, Partially cloudy",-1.1,,"36.138802,33.267837",2013-01-09,yenikas
214.86,8.9,11.6,14.3,37.1,2013-01-08,,,48.9,5.1,1357603200000,0.3,,"Rain, Rain Showers, Sky Coverage Increasing",,1008.1,,-2.7,44.52,4.55,,"Rain, Partially cloudy",1.4,,"36.138802,33.267837",2013-01-08,yenikas
232.92,11.2,14.4,13.4,59,2013-01-07,,,75.9,8.6,1357516800000,7.75,,"Rain, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",,1000.6,,3.1,59.32,12.5,,"Rain, Overcast",5.5,,"36.138802,33.267837",2013-01-07,yenikas
128.71,11.6,14.1,12.7,37.1,2013-01-06,,,74.3,9.5,1357430400000,19.41,,"Thunderstorm, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",,1004.1,,6.7,72.58,16.67,,"Rain, Partially cloudy",7.5,,"36.138802,33.267837",2013-01-06,yenikas
155.5,13,14.4,12.6,18.4,2013-01-05,,,65.5,10.5,1357344000000,6.2,,"Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",,1010,,6.4,65.1,16.67,,"Rain, Partially cloudy",,,"36.138802,33.267837",2013-01-05,yenikas
134.67,13.4,16.6,12.1,27.7,2013-01-04,,,55.5,10.4,1357257600000,27.9,,"Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Increasing",,1018.7,,7.9,69.95,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2013-01-04,yenikas
160.17,13.9,18.3,13.4,20.5,2013-01-03,,,18.2,10.5,1357171200000,0,,,,1025.6,,7.9,67.31,0,,Clear,,,"36.138802,33.267837",2013-01-03,yenikas
103.5,13.7,17.1,13.3,20,2013-01-02,,,68.2,11.8,1357084800000,0.5,,"Rain Showers, Sky Coverage Increasing",,1022.5,,8.1,69.24,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2013-01-02,yenikas
115.2,13.8,17.3,14.4,29.5,2013-01-01,,,52.7,10.5,1356998400000,0.3,,"Rain Showers, Sky Coverage Increasing",,1019.5,,7.7,67.55,4.76,,"Rain, Partially cloudy",,,"36.138802,33.267837",2013-01-01,yenikas
156.19,13.3,17.5,13.7,30.7,2012-12-31,,,23.4,10,1356912000000,17,,Rain Showers,,1020.7,,5.7,60.94,4.35,,Rain,8.6,,"36.138802,33.267837",2012-12-31,yenikas
170.13,13.8,18.1,13.9,29.5,2012-12-30,,,10.3,11.1,1356825600000,0,,,,1019.9,,7.2,65.11,0,,Clear,,,"36.138802,33.267837",2012-12-30,yenikas
115.82,14.6,17.3,13.6,22.1,2012-12-29,,,65.4,11.8,1356739200000,17,,Rain Showers,,1017.4,,9.9,74.34,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-12-29,yenikas
162.41,14.6,16.2,13.5,16.6,2012-12-28,,,70.6,12.5,1356652800000,2,,"Mist, Rain Showers",,1019.9,,9.3,70.87,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-12-28,yenikas
149.54,15,18.5,13.8,20.5,2012-12-27,,,31,11.4,1356566400000,0,,Mist,,1023.5,,9.2,68.81,0,,Partially cloudy,,,"36.138802,33.267837",2012-12-27,yenikas
145.71,15.1,19,13.8,29.5,2012-12-26,,,17.7,11.6,1356480000000,0,,,,1023.3,,8.8,66.94,0,,Clear,,,"36.138802,33.267837",2012-12-26,yenikas
148.91,15,18.8,14,33.5,2012-12-25,,,20.3,11.9,1356393600000,0,,,,1020.1,,8.5,65.45,0,,Clear,,,"36.138802,33.267837",2012-12-25,yenikas
199.67,14.4,18.1,13.8,29.5,2012-12-24,,,49.7,12.1,1356307200000,0.1,,Sky Coverage Increasing,,1016.4,,8.9,69.95,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-12-24,yenikas
146.61,13.3,16.2,10.6,22.3,2012-12-23,,,90.9,11.8,1356220800000,12.54,,"Rain, Rain Showers, Light Rain, Sky Coverage Increasing",,1015.7,,10.3,81.85,16.67,,"Rain, Overcast",,,"36.138802,33.267837",2012-12-23,yenikas
129.32,12.8,14.2,13.8,20.5,2012-12-22,,,72,10.2,1356134400000,4.8,,"Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",,1014,,7.9,72.18,13.64,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-12-22,yenikas
170.68,13.1,14.8,12.9,35.3,2012-12-21,,,69.5,11.4,1356048000000,10.1,,"Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",,1007,,6.8,65.92,12.5,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-12-21,yenikas
162.35,12.5,14.7,11.9,33.5,2012-12-20,,,82.9,10.2,1355961600000,38.08,,"Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Increasing",,1002.3,,7.8,73.41,13.04,,"Rain, Overcast",,,"36.138802,33.267837",2012-12-20,yenikas
111.09,14.5,16.9,12.2,28.6,2012-12-19,,,83.5,11.9,1355875200000,78.92,,"Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",,1008.8,,10.8,78.74,16.67,,"Rain, Overcast",,,"36.138802,33.267837",2012-12-19,yenikas
118.71,13.9,17.2,9.2,22.3,2012-12-18,,,90.6,12.2,1355788800000,41,,"Rain, Thunderstorm, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Increasing",,1011.6,,11.7,86.68,16.67,,"Rain, Overcast",,,"36.138802,33.267837",2012-12-18,yenikas
123.63,12.8,15.7,10.8,22.3,2012-12-17,,,73,11.1,1355702400000,20.04,,"Rain, Rain Showers, Light Rain",,1016.6,,7.7,71.76,8.33,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-12-17,yenikas
171.05,13.7,17.1,11.8,35.3,2012-12-16,,,45,9.7,1355616000000,0,,,,1019.6,,4.2,53.28,0,,Partially cloudy,7.5,,"36.138802,33.267837",2012-12-16,yenikas
152.83,13.1,16.6,11.5,35.3,2012-12-15,,,25.6,10.8,1355529600000,0,,,,1021.7,,4.4,56.15,0,,Partially cloudy,,,"36.138802,33.267837",2012-12-15,yenikas
159.36,14,16.4,12.5,29.5,2012-12-14,,,31.5,11.4,1355443200000,0,,,,1020.8,,4.8,54.51,0,,Partially cloudy,,,"36.138802,33.267837",2012-12-14,yenikas
160.46,15.2,18.2,11,29.5,2012-12-13,,,53.9,12.4,1355356800000,18.59,,"Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",,1017.9,,8.6,65.57,12.5,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-12-13,yenikas
138.65,14.5,18.7,10.7,40.7,2012-12-12,,,55.6,11.3,1355270400000,1.69,,"Rain Showers, Sky Coverage Increasing",,1018,,8,65.87,8.33,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-12-12,yenikas
200.46,15.1,17.6,11.1,50,2012-12-11,,,51.4,11.9,1355184000000,57.93,,"Lightning Without Thunder, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",,1011.6,,6.5,56.87,8.33,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-12-11,yenikas
96.5,14.8,16.9,9.8,33.5,2012-12-10,,,79.7,11.8,1355097600000,27.48,,"Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",,1007,,9.5,70.83,12.5,,"Rain, Overcast",,,"36.138802,33.267837",2012-12-10,yenikas
90.48,15.3,18.3,12.9,24.3,2012-12-09,,,67.4,11.8,1355011200000,0,,,,1017.1,,7,57.79,0,,Partially cloudy,,,"36.138802,33.267837",2012-12-09,yenikas
201.09,14.8,17.4,13.2,22.3,2012-12-08,,,56.4,11.6,1354924800000,3.48,,"Rain Showers, Sky Coverage Decreasing",,1015.4,,6.1,56.78,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-12-08,yenikas
113.48,14.3,15.7,12.3,24.1,2012-12-07,,,81.2,12.1,1354838400000,31.15,,"Lightning Without Thunder, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",,1010.9,,10.1,76.37,16.67,,"Rain, Overcast",,,"36.138802,33.267837",2012-12-07,yenikas
142.73,14.9,18.2,14,20.5,2012-12-06,,,74.4,12,1354752000000,14.48,,"Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",,1011.1,,9.5,70.79,20,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-12-06,yenikas
157.92,14.4,16.9,14.1,22.3,2012-12-05,,,39.4,10.2,1354665600000,0,,,,1009,,4.7,52.49,0,,Partially cloudy,,,"36.138802,33.267837",2012-12-05,yenikas
229.23,16.4,18.7,12.9,57.2,2012-12-04,,,56.6,12.2,1354579200000,13.68,,"Rain, Thunderstorm, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",,1003.6,,8.6,60.54,8.33,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-12-04,yenikas
149.21,17.7,21.4,13.9,31.3,2012-12-03,,,85.1,14.7,1354492800000,6.4,,"Lightning Without Thunder, Rain, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Light Rain, Sky Coverage Increasing, Sky Unchanged",,1013,,10.8,64.18,10,,"Rain, Overcast",,,"36.138802,33.267837",2012-12-03,yenikas
169.25,17.1,21.4,12.9,20.5,2012-12-02,,,31.1,14.6,1354406400000,0,,,,1019.7,,10.6,65.99,0,,Partially cloudy,,,"36.138802,33.267837",2012-12-02,yenikas
178.77,17.2,22.4,13.2,18.4,2012-12-01,,,43.1,14.1,1354320000000,0,,,,1020.4,,10.4,64.92,0,,Partially cloudy,,,"36.138802,33.267837",2012-12-01,yenikas
142.26,16.9,21.2,12.9,37.1,2012-11-30,,,55.2,13.9,1354233600000,0,,,,1020,,9.7,63.54,0,,Partially cloudy,,,"36.138802,33.267837",2012-11-30,yenikas
160.35,16.5,20.2,12.7,18.4,2012-11-29,,,78.3,13.1,1354147200000,0.1,,,,1020.2,,9.2,62.8,4.17,,"Rain, Overcast",,,"36.138802,33.267837",2012-11-29,yenikas
117.23,16.2,20.2,13.1,21.2,2012-11-28,,,23.9,12.8,1354060800000,0,,Rain Showers,,1021,,8.4,60.45,0,,Clear,,,"36.138802,33.267837",2012-11-28,yenikas
156.96,16.2,20.3,12.9,18.4,2012-11-27,,,11.7,13.7,1353974400000,0,,,,1018.9,,7.1,55.65,0,,Clear,,,"36.138802,33.267837",2012-11-27,yenikas
161.92,16,19.8,12.9,18.4,2012-11-26,,,32.9,13.9,1353888000000,0,,,,1017.4,,6.5,54,0,,Partially cloudy,,,"36.138802,33.267837",2012-11-26,yenikas
157.21,16.2,19.7,12.4,20.5,2012-11-25,,,18.6,13.7,1353801600000,0,,,,1016.2,,7,55.95,0,,Clear,,,"36.138802,33.267837",2012-11-25,yenikas
159,17.2,20.4,11.5,20.5,2012-11-24,,,53.8,14.9,1353715200000,0,,Lightning Without Thunder,,1016.1,,9.1,59.58,0,,Partially cloudy,,,"36.138802,33.267837",2012-11-24,yenikas
155.5,17.1,20,12.2,31.3,2012-11-23,,,65.1,15,1353628800000,16,,"Thunderstorm, Sky Coverage Increasing",,1014.6,,9.9,62.97,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-11-23,yenikas
126.63,17,21.2,12.8,24.1,2012-11-22,,,81.1,14.4,1353542400000,196.07,,"Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Decreasing",,1013.8,,11,68.96,16.67,,"Rain, Overcast",,,"36.138802,33.267837",2012-11-22,yenikas
157,18.2,21,13.9,20.5,2012-11-21,,,56.3,16.2,1353456000000,0.3,,"Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",,1016.6,,10.8,62.58,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-11-21,yenikas
187.08,18.2,21.7,13.8,18.4,2012-11-20,,,42.3,15.4,1353369600000,0,,,,1017.8,,10,59.18,0,,Partially cloudy,,,"36.138802,33.267837",2012-11-20,yenikas
166.68,18.5,21.6,13,14.8,2012-11-19,,,17.7,15.7,1353283200000,0.3,,,,1017,,10.6,60.59,4.17,,Rain,,,"36.138802,33.267837",2012-11-19,yenikas
74.48,19.5,22.1,11.4,29.5,2012-11-18,,,60.5,16.1,1353196800000,0.8,,"Rain Showers, Sky Coverage Increasing, Sky Unchanged",,1015.2,,12.1,62.66,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-11-18,yenikas
96.91,20.9,23.5,12.8,35.5,2012-11-17,,,58,18.3,1353110400000,0,,,,1016,,10.9,53.73,0,,Partially cloudy,,,"36.138802,33.267837",2012-11-17,yenikas
137.74,19.1,24,12.9,29.5,2012-11-16,,,50.2,15.4,1353024000000,0,,,,1019.4,,11.6,62.38,0,,Partially cloudy,,,"36.138802,33.267837",2012-11-16,yenikas
154.74,19,23.4,12.9,15.1,2012-11-15,,,23.8,16.2,1352937600000,0,,,,1019.1,,11.5,62.36,0,,Clear,,,"36.138802,33.267837",2012-11-15,yenikas
176.33,19.1,22.7,12.8,18.4,2012-11-14,,,13.6,16.4,1352851200000,0,,,,1016.8,,9.8,55.41,0,,Clear,,,"36.138802,33.267837",2012-11-14,yenikas
203.61,19.9,23.1,12.9,25.9,2012-11-13,,,10.4,17.7,1352764800000,0,,,,1016.4,,9.2,50.59,0,,Clear,,,"36.138802,33.267837",2012-11-13,yenikas
215.08,18.8,22.2,12.9,25.9,2012-11-12,,,35.5,16.1,1352678400000,0,,,,1015.5,,7.5,48.19,0,,Partially cloudy,,,"36.138802,33.267837",2012-11-12,yenikas
155.5,16.7,20.6,12.2,25.9,2012-11-11,,,56.4,13.7,1352592000000,14.01,,"Lightning Without Thunder, Rain Showers, Sky Coverage Decreasing",,1011.1,,8.6,60.39,12.5,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-11-11,yenikas
178.29,18.8,21.8,12.1,29.5,2012-11-10,,,63.5,15.3,1352505600000,17.73,,"Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Increasing",,1008.1,,11.7,63.84,12.5,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-11-10,yenikas
120.54,18.1,20,11.7,29.5,2012-11-09,,,80.5,16.3,1352419200000,69.92,,"Lightning Without Thunder, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",,1006.1,,13.9,77.01,16.67,,"Rain, Overcast",,,"36.138802,33.267837",2012-11-09,yenikas
195.91,20,21.8,11.2,22.3,2012-11-08,,,73.2,17.7,1352332800000,38.21,,"Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Increasing",,1011.5,,15.3,75.03,12.5,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-11-08,yenikas
202.76,21.4,24.6,12.5,18.4,2012-11-07,,,39.3,19.2,1352246400000,0,,,,1016.6,,15.1,67.52,0,,Partially cloudy,,,"36.138802,33.267837",2012-11-07,yenikas
177.81,21.3,25,11.5,27.7,2012-11-06,,,16.5,19.2,1352160000000,0,,,,1016.3,,15.1,67.87,0,,Clear,,,"36.138802,33.267837",2012-11-06,yenikas
173.68,21.9,25.7,11.5,20.5,2012-11-05,,,4,19.7,1352073600000,0,,,,1016.4,,15.8,68.62,0,,Clear,,,"36.138802,33.267837",2012-11-05,yenikas
191.86,22.1,25.7,11.4,31.3,2012-11-04,,,10.9,19.2,1351987200000,0,,,,1016.6,,14.5,62.34,0,,Clear,,,"36.138802,33.267837",2012-11-04,yenikas
178.27,22.5,25.5,11.4,37.1,2012-11-03,,,26.1,15.2,1351900800000,0,,,,1014.8,,12.2,51.88,0,,Partially cloudy,,,"36.138802,33.267837",2012-11-03,yenikas
192.5,23.8,27.6,11.5,20.5,2012-11-02,,26.8,75,21.1,1351814400000,0,,,,1014.4,,13.5,53.92,0,,Partially cloudy,,,"36.138802,33.267837",2012-11-02,yenikas
178.67,22.5,26.2,11.5,16.6,2012-11-01,,,69.7,19.4,1351728000000,0,,,,1015.4,,15.5,64.6,0,,Partially cloudy,,,"36.138802,33.267837",2012-11-01,yenikas
186.41,22.4,27.2,11.5,38.9,2012-10-31,,27.2,70.6,19.4,1351641600000,0,,,,1014.5,,14.5,61.52,0,,Partially cloudy,,,"36.138802,33.267837",2012-10-31,yenikas
157.95,21.3,25.1,11.5,14.8,2012-10-30,,,46.7,18.6,1351555200000,0,,,,1013.2,,13.1,60.35,0,,Partially cloudy,,,"36.138802,33.267837",2012-10-30,yenikas
171.52,21.2,24.9,11.5,22.3,2012-10-29,,,38.1,17.9,1351468800000,0,,,,1016.3,,14.7,66.76,0,,Partially cloudy,,,"36.138802,33.267837",2012-10-29,yenikas
147.78,20.7,24.1,12.3,27.7,2012-10-28,,,30.5,17.7,1351382400000,0,,,,1017.5,,14.9,69.54,0,,Partially cloudy,,,"36.138802,33.267837",2012-10-28,yenikas
157.42,20.4,23.9,13.8,20.5,2012-10-27,,,22.1,17.1,1351296000000,0.1,,,,1014.5,,13.4,64.58,4.17,,Rain,,,"36.138802,33.267837",2012-10-27,yenikas
177.91,19.4,23.2,13.7,18.4,2012-10-26,,,36.5,16.4,1351209600000,0.9,,"Lightning Without Thunder, Rain Showers, Sky Coverage Decreasing, Sky Unchanged",,1010.9,,12.9,66.66,4.35,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-10-26,yenikas
181.48,19.6,23.1,12.5,18.4,2012-10-25,,,65.8,17.4,1351123200000,3.96,,"Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",,1010.6,,13.9,69.7,8.33,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-10-25,yenikas
171.55,20.4,23.6,14,22.3,2012-10-24,,,58.2,17.2,1351036800000,6.46,,"Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Decreasing",,1013.6,,14.1,67.5,13.64,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-10-24,yenikas
152.96,20.3,23.9,13.3,22.3,2012-10-23,,,56,18.1,1350950400000,30.69,,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",,1014,,14.1,67.87,12.5,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-10-23,yenikas
142.95,22.2,25.8,11.5,25.7,2012-10-22,,,41.5,20.2,1350864000000,11.06,,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Duststorm, Rain Showers, Sky Coverage Decreasing, Smoke Or Haze",,1013.3,,14.6,62.45,8.33,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-10-22,yenikas
70.35,23.8,27.4,11.6,32.6,2012-10-21,,27.4,40.8,21.2,1350777600000,30,,"Thunderstorm, Rain Showers, Sky Coverage Decreasing, Smoke Or Haze",,1012.1,,13,51.33,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-10-21,yenikas
168.17,25.6,29,14.1,14.8,2012-10-20,,28.8,1.6,22.7,1350691200000,0,,,,1011.3,,11.5,42.34,0,,Clear,,,"36.138802,33.267837",2012-10-20,yenikas
182.3,26.7,31.3,14.1,20.5,2012-10-19,,30.9,2.1,23.2,1350604800000,0,,,,1012.7,,10.2,35.94,0,,Clear,,,"36.138802,33.267837",2012-10-19,yenikas
163.54,25.7,29.4,14.1,17.2,2012-10-18,,29.4,1.6,21.8,1350518400000,0,,,,1013.9,,11,40.4,0,,Clear,,,"36.138802,33.267837",2012-10-18,yenikas
173.14,24.9,29.1,14.1,20.5,2012-10-17,,29.6,30.5,21.7,1350432000000,0,,,,1016,,11.9,44.67,0,,Partially cloudy,,,"36.138802,33.267837",2012-10-17,yenikas
187,24.4,28.7,14.1,17,2012-10-16,,29.4,10.7,20.9,1350345600000,0,,,,1017.6,,12.8,49.09,0,,Clear,,,"36.138802,33.267837",2012-10-16,yenikas
194,23.2,27.1,13.6,16.6,2012-10-15,,27.3,6.1,20.4,1350259200000,0,,,,1016.9,,13.1,53.58,0,,Clear,,,"36.138802,33.267837",2012-10-15,yenikas
213.71,23.1,26.7,12.9,24.1,2012-10-14,,,3.6,20.5,1350172800000,0,,,,1015.4,,14.1,57.45,0,,Clear,,,"36.138802,33.267837",2012-10-14,yenikas
204,22.9,25.8,12.4,21.3,2012-10-13,,,19,20.4,1350086400000,0,,,,1016.4,,15.9,65.46,0,,Clear,,,"36.138802,33.267837",2012-10-13,yenikas
165.96,23.1,26.2,11.5,27.7,2012-10-12,,,33.4,20.9,1350000000000,0,,,,1015.3,,15.5,62.46,0,,Partially cloudy,,,"36.138802,33.267837",2012-10-12,yenikas
202.81,22.6,25.6,12.1,55.4,2012-10-11,,,38.3,17.3,1349913600000,21.1,,"Thunderstorm, Rain Showers, Sky Coverage Increasing, Sky Unchanged",,1009.3,,15.4,64.51,11.76,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-10-11,yenikas
159.14,21.8,24.9,10.8,25.9,2012-10-10,,,63.1,19.7,1349827200000,21.22,,"Thunderstorm, Thunderstorm Without Precipitation, Rain Showers",,1010.3,,15.3,67.06,8.33,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-10-10,yenikas
193,23.1,26.4,11.6,46.4,2012-10-09,,,47.1,19.7,1349740800000,0.1,,"Thunderstorm Without Precipitation, Sky Coverage Increasing",,1011.3,,14,56.83,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-10-09,yenikas
179.79,23.7,27.3,13,23.8,2012-10-08,,28.8,31.9,20.1,1349654400000,0,,"Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",,1012,,15,58.33,0,,Partially cloudy,,,"36.138802,33.267837",2012-10-08,yenikas
194.83,22.9,26.8,12.9,25.9,2012-10-07,,27.8,46.9,19.8,1349568000000,0.6,,"Rain Showers, Sky Coverage Decreasing",,1013.9,,14.5,59.84,8.33,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-10-07,yenikas
138.26,23.5,27.7,13.6,24.6,2012-10-06,,28.3,43.5,20.7,1349481600000,0.8,,"Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Increasing",,1014.3,,15.3,60.59,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-10-06,yenikas
168.09,24.3,27.7,14.1,22.3,2012-10-05,,28.6,36.1,21.2,1349395200000,0,,"Thunderstorm, Sky Coverage Decreasing",,1012.2,,16.6,62.26,0,,Partially cloudy,,,"36.138802,33.267837",2012-10-05,yenikas
174.13,25.3,28.4,14,37.1,2012-10-04,,30.1,18.5,21.7,1349308800000,0,,,,1011.4,,16.3,57.86,0,,Clear,,,"36.138802,33.267837",2012-10-04,yenikas
214.67,26.3,30.7,14.3,31.3,2012-10-03,,31.3,15.8,22.6,1349222400000,0,,Lightning Without Thunder,,1012.8,,16.2,54.01,0,,Clear,,,"36.138802,33.267837",2012-10-03,yenikas
150.64,27.1,31,13.9,30,2012-10-02,,31.6,35.6,23.5,1349136000000,1,,"Thunderstorm, Sky Coverage Decreasing, Sky Coverage Increasing",,1014.1,,15.8,50.62,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-10-02,yenikas
188.83,26.9,31.5,13.8,23.2,2012-10-01,,32.9,58.4,23.4,1349049600000,0.38,,"Rain, Thunderstorm, Fog, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",,1015.7,,18.6,61.25,4.17,,"Rain, Partially cloudy",,,"36.138802,33.267837",2012-10-01,yenikas
174.43,25.2,28.9,13.8,20.5,2012-09-30,,30.6,27.7,21.6,1348963200000,0,,"Thunderstorm, Sky Coverage Decreasing",,1014.5,,18.4,66.58,0,,Partially cloudy,,,"36.138802,33.267837",2012-09-30,yenikas
178.46,25.3,28.9,13.9,17.1,2012-09-29,,31.2,6.9,21.5,1348876800000,0,,,,1013.3,,17,61.01,0,,Clear,,,"36.138802,33.267837",2012-09-29,yenikas
172,25.5,29.9,14.1,18.4,2012-09-28,,30.9,0.4,21.2,1348790400000,0,,,,1013,,15.9,56.55,0,,Clear,,,"36.138802,33.267837",2012-09-28,yenikas
181.52,25.1,28.6,14.1,16.6,2012-09-27,,30.3,2.9,21.2,1348704000000,0,,,,1013.3,,15.6,56.27,0,,Clear,,,"36.138802,33.267837",2012-09-27,yenikas
173.04,25.1,28.7,14.1,23.2,2012-09-26,,30.7,1.2,21.2,1348617600000,0,,,,1012.3,,15.9,57.01,0,,Clear,,,"36.138802,33.267837",2012-09-26,yenikas
