wdir,temp,maxt,visibility,wspd,datetimeStr,solarenergy,heatindex,cloudcover,mint,datetime,precip,solarradiation,weathertype,snowdepth,sealevelpressure,snow,dew,humidity,precipcover,wgust,conditions,windchill,info,address,date,location
187.05,16.9,20.2,14.5,25.5,"2018-03-08","","",35.4,13.5,1520467200000,0.0,"","Mist","",1008.9,"",11.7,72.18,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-03-08","yenikas"
240.17,18.2,21.8,14.5,33.5,"2018-03-09","","",43.5,14.3,1520553600000,0.3,"","Rain Showers, Sky Coverage Decreasing","",1010.4,"",6.5,47.59,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-03-09","yenikas"
210.71,16.0,19.3,14.9,16.6,"2018-03-10","","",57.6,13.2,1520640000000,0.0,"","","",1014.7,"",8.0,59.36,0.0,13.0,"Partially cloudy","","","36.138802,33.267837","2018-03-10","yenikas"
206.09,16.1,20.0,14.6,19.3,"2018-03-11","","",14.1,12.7,1520726400000,0.0,"","","",1016.3,"",9.9,67.11,0.0,"","Clear","","","36.138802,33.267837","2018-03-11","yenikas"
206.0,15.9,19.7,14.6,15.5,"2018-03-12","","",19.0,12.2,1520812800000,0.0,"","","",1017.4,"",8.9,63.42,0.0,"","Clear","","","36.138802,33.267837","2018-03-12","yenikas"
174.0,15.6,18.3,15.1,16.6,"2018-03-13","","",46.3,12.4,1520899200000,0.0,"","","",1016.3,"",10.1,70.27,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-03-13","yenikas"
193.58,16.4,20.1,16.7,24.5,"2018-03-14","","",55.7,13.9,1520985600000,0.42,"","Rain Showers, Sky Coverage Decreasing","",1013.2,"",10.3,67.75,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-03-14","yenikas"
232.21,15.3,18.1,16.4,24.7,"2018-03-15","","",65.0,12.6,1521072000000,3.0,"","Rain Showers, Sky Coverage Increasing","",1012.8,"",8.0,61.75,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-03-15","yenikas"
280.61,15.8,19.5,16.2,23.9,"2018-03-16","","",36.3,12.7,1521158400000,17.0,"","Thunderstorm, Rain Showers, Sky Coverage Decreasing","",1013.2,"",7.7,59.82,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-03-16","yenikas"
171.14,15.7,19.6,14.6,18.9,"2018-03-17","","",44.4,11.8,1521244800000,0.0,"","",0.0,1016.6,"",7.5,59.57,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-03-17","yenikas"
144.57,16.9,19.8,13.8,15.1,"2018-03-18","","",78.7,13.2,1521331200000,0.0,"","","",1013.6,"",11.5,70.84,0.0,"","Overcast","","","36.138802,33.267837","2018-03-18","yenikas"
147.26,19.0,24.9,13.8,24.7,"2018-03-19","","",62.1,12.9,1521417600000,0.0,"","","",1008.6,"",8.3,51.37,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-03-19","yenikas"
229.0,18.1,20.7,13.8,22.9,"2018-03-20","","",36.4,14.4,1521504000000,0.0,"","Mist","",1011.7,"",11.1,63.73,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-03-20","yenikas"
217.38,16.8,20.9,14.6,16.4,"2018-03-21","","",29.3,13.0,1521590400000,0.0,"","","",1018.5,"",8.4,58.2,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-03-21","yenikas"
154.39,16.4,20.2,13.9,18.6,"2018-03-22","","",33.3,12.7,1521676800000,0.0,"","Smoke Or Haze",0.0,1015.9,"",10.1,66.26,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-03-22","yenikas"
149.48,19.7,25.2,14.3,19.1,"2018-03-23","","",52.3,14.9,1521763200000,0.0,"","Mist, Smoke Or Haze","",1005.3,"",8.5,49.48,0.0,18.4,"Partially cloudy","","","36.138802,33.267837","2018-03-23","yenikas"
257.21,17.5,19.3,16.6,22.5,"2018-03-24","","",66.3,15.2,1521849600000,4.04,"","Mist, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","",1005.5,"",9.7,60.49,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-03-24","yenikas"
251.13,16.5,20.1,15.9,20.4,"2018-03-25","","",62.0,12.9,1521936000000,0.85,"","Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze","",1017.5,"",8.3,59.26,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-03-25","yenikas"
152.13,16.0,19.0,15.6,18.9,"2018-03-26","","",14.2,12.2,1522022400000,0.0,"","Smoke Or Haze","",1020.7,"",8.6,61.55,0.0,"","Clear","","","36.138802,33.267837","2018-03-26","yenikas"
216.96,17.5,21.7,16.3,11.3,"2018-03-27","","",24.6,14.1,1522108800000,0.0,"","Mist, Smoke Or Haze","",1015.5,"",8.1,54.53,0.0,"","Clear","","","36.138802,33.267837","2018-03-27","yenikas"
186.67,18.2,23.8,15.5,22.8,"2018-03-28","","",66.1,13.7,1522195200000,1.78,"","Rain, Rain Showers, Sky Coverage Decreasing, Smoke Or Haze",0.0,1008.6,"",7.8,52.61,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-03-28","yenikas"
228.5,16.9,20.4,15.4,46.4,"2018-03-29","","",74.0,13.3,1522281600000,33.76,"","Rain, Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1003.7,"",10.3,65.54,16.67,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-03-29","yenikas"
253.67,15.9,19.6,15.9,25.3,"2018-03-30","","",39.9,12.6,1522368000000,3.0,"","Rain Showers, Sky Coverage Increasing","",1014.3,"",9.1,64.78,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-03-30","yenikas"
186.67,16.4,19.9,16.7,12.1,"2018-03-31","","",18.2,12.2,1522454400000,0.0,"","","",1020.1,"",8.5,60.18,0.0,14.8,"Clear","","","36.138802,33.267837","2018-03-31","yenikas"
196.88,17.3,20.5,16.2,13.0,"2018-04-01","","",21.5,14.2,1522540800000,0.0,"","","",1016.9,"",10.4,64.15,0.0,"","Clear","","","36.138802,33.267837","2018-04-01","yenikas"
235.71,17.1,20.7,14.6,25.6,"2018-04-02","","",26.2,13.1,1522627200000,0.0,"","","",1012.6,"",10.2,64.3,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-04-02","yenikas"
220.04,18.2,22.4,14.6,17.8,"2018-04-03","","",30.7,13.9,1522713600000,0.0,"","","",1015.7,"",5.8,45.54,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-04-03","yenikas"
203.67,17.5,21.2,14.6,16.7,"2018-04-04","","",4.2,13.8,1522800000000,0.0,"","","",1017.6,"",5.3,44.98,0.0,"","Clear","","","36.138802,33.267837","2018-04-04","yenikas"
218.43,18.5,23.8,15.1,14.8,"2018-04-05","","",10.0,13.8,1522886400000,0.0,"","","",1013.1,"",5.6,43.33,0.0,"","Clear","","","36.138802,33.267837","2018-04-05","yenikas"
187.48,19.2,23.2,16.8,8.1,"2018-04-06","","",6.3,14.6,1522972800000,0.0,"","","",1010.1,"",7.2,45.85,0.0,"","Clear","","","36.138802,33.267837","2018-04-06","yenikas"
192.65,19.0,23.3,16.9,16.3,"2018-04-07","","",8.5,14.8,1523059200000,0.0,"","","",1011.0,"",7.9,49.17,0.0,18.4,"Clear","","","36.138802,33.267837","2018-04-07","yenikas"
207.96,17.4,20.5,16.7,16.2,"2018-04-08","","",37.6,13.7,1523145600000,0.1,"","Rain Showers, Sky Coverage Decreasing","",1012.8,"",10.4,63.32,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-04-08","yenikas"
163.75,16.7,19.8,16.5,11.7,"2018-04-09","","",50.7,13.1,1523232000000,4.0,"","Thunderstorm, Rain Showers, Sky Coverage Increasing, Sky Unchanged","",1013.4,"",10.3,66.14,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-04-09","yenikas"
191.04,16.4,19.3,16.6,11.2,"2018-04-10","","",61.3,14.3,1523318400000,0.29,"","Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged","",1012.5,"",10.9,70.08,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-04-10","yenikas"
149.63,17.1,20.6,16.8,12.5,"2018-04-11","","",54.2,14.0,1523404800000,1.0,"","Sky Coverage Increasing","",1012.4,"",11.9,72.09,5.26,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-04-11","yenikas"
178.5,18.3,21.0,16.7,12.7,"2018-04-12","","",61.1,15.4,1523491200000,0.2,"","Rain Showers, Sky Coverage Increasing",0.0,1012.9,"",13.5,74.03,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-04-12","yenikas"
224.96,18.7,22.2,16.9,11.9,"2018-04-13","","",20.1,15.4,1523577600000,0.0,"","","",1013.1,"",14.4,76.04,0.0,"","Clear","","","36.138802,33.267837","2018-04-13","yenikas"
174.36,19.6,22.8,16.7,15.9,"2018-04-14","","",22.9,16.5,1523664000000,0.0,"","","",1014.1,"",14.8,74.13,0.0,"","Clear","","","36.138802,33.267837","2018-04-14","yenikas"
158.3,21.2,25.7,16.9,12.7,"2018-04-15","","",11.6,16.9,1523750400000,0.0,"","","",1013.9,"",14.5,67.49,0.0,"","Clear","","","36.138802,33.267837","2018-04-15","yenikas"
186.67,22.2,25.0,16.7,13.9,"2018-04-16","","",32.1,18.5,1523836800000,0.0,"","","",1015.6,"",7.0,38.46,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-04-16","yenikas"
154.52,20.5,23.7,16.7,11.2,"2018-04-17","","",13.8,17.5,1523923200000,0.0,"","","",1016.2,"",10.5,52.74,0.0,14.8,"Clear","","","36.138802,33.267837","2018-04-17","yenikas"
226.3,20.5,24.2,16.6,12.9,"2018-04-18","","",0.0,16.4,1524009600000,0.0,"","","",1017.3,"",10.9,54.86,0.0,"","Clear","","","36.138802,33.267837","2018-04-18","yenikas"
189.74,20.8,24.9,14.8,25.5,"2018-04-19","","",37.7,15.8,1524096000000,0.0,"","","",1013.6,"",10.5,52.35,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-04-19","yenikas"
194.09,20.2,23.9,14.6,21.6,"2018-04-20","","",38.5,16.4,1524182400000,0.0,"","Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Increasing, Sky Unchanged","",1007.0,"",13.1,64.09,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-04-20","yenikas"
144.86,19.5,22.3,14.7,18.4,"2018-04-21","","",35.4,16.7,1524268800000,2.0,"","Sky Coverage Decreasing, Sky Coverage Increasing","",1007.3,"",7.0,46.38,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-04-21","yenikas"
199.83,19.3,22.4,14.7,22.6,"2018-04-22","","",4.0,15.4,1524355200000,0.0,"","","",1011.4,"",3.9,36.56,0.0,"","Clear","","","36.138802,33.267837","2018-04-22","yenikas"
178.61,19.9,25.0,14.6,22.3,"2018-04-23","","",5.3,14.4,1524441600000,0.0,"","","",1014.6,"",7.8,46.67,0.0,"","Clear","","","36.138802,33.267837","2018-04-23","yenikas"
186.18,19.5,22.6,15.1,14.9,"2018-04-24","","",5.4,15.2,1524528000000,0.0,"","","",1014.4,"",12.6,64.63,0.0,"","Clear","","","36.138802,33.267837","2018-04-24","yenikas"
227.71,22.0,27.2,16.7,16.3,"2018-04-25","",27.0,35.7,16.0,1524614400000,0.0,"","","",1011.5,"",9.9,47.18,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-04-25","yenikas"
179.79,24.2,26.8,16.4,15.1,"2018-04-26","",26.6,58.5,21.4,1524700800000,0.0,"","","",1009.3,"",9.3,40.14,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-04-26","yenikas"
202.42,22.6,25.4,16.7,19.9,"2018-04-27","","",59.7,19.9,1524787200000,0.0,"","","",1009.0,"",13.2,55.84,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-04-27","yenikas"
164.09,21.6,23.4,16.3,9.0,"2018-04-28","","",64.9,19.0,1524873600000,0.0,"","","",1011.1,"",15.6,68.71,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-04-28","yenikas"
167.15,21.3,23.6,14.6,14.6,"2018-04-29","","",43.5,18.7,1524960000000,0.0,"","","",1013.4,"",15.5,70.07,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-04-29","yenikas"
181.78,21.4,25.1,14.5,12.9,"2018-04-30","","",18.9,17.7,1525046400000,0.0,"","Mist","",1011.2,"",15.4,69.03,0.0,"","Clear","","","36.138802,33.267837","2018-04-30","yenikas"
168.81,24.2,28.1,14.8,24.1,"2018-05-01","",28.0,23.9,19.3,1525132800000,0.0,"","","",1009.7,"",13.4,51.82,0.0,"","Clear","","","36.138802,33.267837","2018-05-01","yenikas"
129.68,25.0,28.1,14.8,24.3,"2018-05-02","",27.9,15.4,21.2,1525219200000,0.0,"","","",1010.9,"",12.9,47.16,0.0,"","Clear","","","36.138802,33.267837","2018-05-02","yenikas"
216.46,24.1,28.0,16.8,18.3,"2017-10-17","",27.4,1.4,21.0,1508198400000,0.0,"","","",1017.9,"",8.9,38.31,0.0,"","Clear","","","36.138802,33.267837","2017-10-17","yenikas"
241.25,22.8,28.2,16.9,12.5,"2017-10-18","",27.5,0.0,18.5,1508284800000,0.0,"","","",1017.6,"",8.2,39.39,0.0,"","Clear","","","36.138802,33.267837","2017-10-18","yenikas"
231.21,22.6,27.2,16.8,10.0,"2017-10-19","",27.1,0.9,18.1,1508371200000,0.7,"","","",1016.6,"",7.1,37.34,4.17,"","Rain","","","36.138802,33.267837","2017-10-19","yenikas"
235.71,22.7,26.8,16.3,13.3,"2017-10-20","",27.2,6.2,18.8,1508457600000,0.0,"","","",1016.0,"",9.0,42.34,0.0,"","Clear","","","36.138802,33.267837","2017-10-20","yenikas"
217.38,22.2,26.6,14.7,14.8,"2017-10-21","","",2.6,18.8,1508544000000,0.0,"","","",1014.8,"",11.2,50.58,0.0,"","Clear","","","36.138802,33.267837","2017-10-21","yenikas"
183.5,21.7,25.2,14.7,16.6,"2017-10-22","","",9.9,18.2,1508630400000,0.0,"","","",1013.2,"",12.7,57.44,0.0,"","Clear","","","36.138802,33.267837","2017-10-22","yenikas"
180.65,21.6,25.7,14.7,12.2,"2017-10-23","","",17.1,18.1,1508716800000,0.0,"","","",1012.4,"",15.3,67.67,0.0,"","Clear","","","36.138802,33.267837","2017-10-23","yenikas"
134.68,21.9,25.0,14.7,16.4,"2017-10-24","","",49.6,19.2,1508803200000,0.0,"","Rain Showers","",1011.6,"",15.1,65.58,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-10-24","yenikas"
205.95,20.8,24.1,14.9,15.6,"2017-10-25","","",70.2,18.8,1508889600000,14.74,"","Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1015.7,"",15.4,71.2,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-10-25","yenikas"
250.83,20.7,25.5,16.7,11.7,"2017-10-26","","",46.9,18.1,1508976000000,3.0,"","Rain Showers, Sky Coverage Increasing","",1018.6,"",13.8,65.55,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-10-26","yenikas"
174.04,21.6,25.3,16.7,10.2,"2017-10-27","","",31.4,18.3,1509062400000,0.0,"","","",1014.6,"",11.3,52.32,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-10-27","yenikas"
201.21,20.6,23.8,16.6,14.5,"2017-10-28","","",61.7,17.6,1509148800000,5.0,"","Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Decreasing","",1009.7,"",12.4,59.67,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-10-28","yenikas"
196.63,18.9,23.2,15.1,27.0,"2017-10-29","","",52.6,16.8,1509235200000,18.23,"","Thunderstorm, Rain Showers, Sky Coverage Increasing","",1009.1,"",13.6,71.69,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-10-29","yenikas"
266.0,20.4,23.5,16.7,17.1,"2017-10-30","","",45.9,17.4,1509321600000,7.2,"","Sky Coverage Decreasing","",1009.8,"",11.1,55.67,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-10-30","yenikas"
261.58,20.6,24.7,16.2,20.3,"2017-10-31","","",23.6,17.6,1509408000000,0.0,"","","",1013.8,"",9.8,51.19,0.0,"","Clear","","","36.138802,33.267837","2017-10-31","yenikas"
221.62,19.4,21.9,14.6,21.1,"2017-11-01","","",23.4,17.0,1509494400000,0.0,"","","",1015.0,"",8.9,50.9,0.0,38.9,"Clear","","","36.138802,33.267837","2017-11-01","yenikas"
210.08,18.6,22.2,14.6,13.0,"2017-11-02","","",33.5,15.2,1509580800000,0.0,"","","",1016.1,"",7.8,50.08,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-11-02","yenikas"
206.71,19.3,22.8,14.6,14.8,"2017-11-03","","",45.2,16.0,1509667200000,0.0,"","","",1014.7,"",9.9,55.04,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-11-03","yenikas"
218.04,18.3,20.0,14.0,14.8,"2017-11-04","","",60.7,17.0,1509753600000,11.27,"","Lightning Without Thunder, Rain Showers, Sky Coverage Increasing","",1015.3,"",11.9,66.31,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-11-04","yenikas"
172.45,17.1,19.6,12.5,14.8,"2017-11-05","","",77.2,14.6,1509840000000,52.15,"","Thunderstorm, Rain Showers, Sky Coverage Increasing","",1012.2,"",11.7,71.35,16.67,"","Rain, Overcast","","","36.138802,33.267837","2017-11-05","yenikas"
224.43,17.7,20.5,15.2,14.8,"2017-11-06","","",38.5,14.6,1509926400000,0.0,"","","",1016.5,"",10.9,64.89,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-11-06","yenikas"
250.48,18.9,22.2,14.6,16.6,"2017-11-07","","",18.4,15.3,1510012800000,0.0,"","","",1019.6,"",10.9,59.97,0.0,"","Clear","","","36.138802,33.267837","2017-11-07","yenikas"
189.5,19.3,23.2,14.6,18.4,"2017-11-08","","",9.7,16.4,1510099200000,0.0,"","","",1019.2,"",8.2,49.54,0.0,"","Clear","","","36.138802,33.267837","2017-11-08","yenikas"
246.0,19.0,23.3,14.6,18.4,"2017-11-09","","",0.2,14.6,1510185600000,0.0,"","","",1018.8,"",8.9,52.85,0.0,"","Clear","","","36.138802,33.267837","2017-11-09","yenikas"
202.86,18.9,22.7,15.0,18.8,"2017-11-10","","",19.3,15.3,1510272000000,0.0,"","","",1017.5,"",9.9,56.33,0.0,"","Clear","","","36.138802,33.267837","2017-11-10","yenikas"
241.75,18.5,22.1,14.7,16.6,"2017-11-11","","",20.0,15.5,1510358400000,0.0,"","","",1018.3,"",10.2,58.94,0.0,"","Clear","","","36.138802,33.267837","2017-11-11","yenikas"
142.21,18.5,22.6,14.6,13.0,"2017-11-12","","",32.0,15.1,1510444800000,0.0,"","","",1019.9,"",10.6,60.5,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-11-12","yenikas"
85.79,20.5,24.4,14.6,39.2,"2017-11-13","","",34.8,16.0,1510531200000,0.0,"","","",1014.4,"",10.0,51.59,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-11-13","yenikas"
194.26,20.2,23.2,13.9,22.1,"2017-11-14","","",23.3,17.8,1510617600000,0.0,"","Thunderstorm, Sky Coverage Decreasing, Smoke Or Haze","",1015.1,"",12.8,62.68,0.0,"","Clear","","","36.138802,33.267837","2017-11-14","yenikas"
227.22,19.3,23.0,13.8,16.6,"2017-11-15","","",18.4,16.2,1510704000000,0.0,"","Smoke Or Haze","",1019.3,"",12.0,62.83,0.0,"","Clear","","","36.138802,33.267837","2017-11-15","yenikas"
236.63,19.1,22.9,14.6,18.4,"2017-11-16","","",12.5,16.0,1510790400000,0.0,"","","",1018.6,"",11.6,62.26,0.0,"","Clear","","","36.138802,33.267837","2017-11-16","yenikas"
187.0,19.3,23.9,14.7,16.6,"2017-11-17","","",6.4,15.4,1510876800000,0.0,"","","",1016.3,"",10.0,55.7,0.0,"","Clear","","","36.138802,33.267837","2017-11-17","yenikas"
158.36,19.8,24.6,14.6,19.5,"2017-11-18","","",46.8,16.4,1510963200000,0.0,"","","",1014.0,"",9.3,51.49,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-11-18","yenikas"
199.83,18.9,22.1,14.6,14.8,"2017-11-19","","",41.8,16.9,1511049600000,0.4,"","Rain Showers, Sky Coverage Decreasing","",1012.4,"",9.4,53.96,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-11-19","yenikas"
125.64,16.5,18.1,13.6,14.8,"2017-11-20","","",65.7,15.1,1511136000000,18.18,"","Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Increasing","",1012.4,"",11.6,73.12,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-11-20","yenikas"
270.08,16.3,18.2,14.0,31.7,"2017-11-21","","",45.8,14.3,1511222400000,60.2,"","Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Unchanged","",1008.5,"",3.8,45.01,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-11-21","yenikas"
236.67,14.3,16.6,14.6,25.9,"2017-11-22","","",27.2,12.0,1511308800000,0.0,"","","",1015.7,"",0.4,39.22,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-11-22","yenikas"
233.74,14.9,18.5,15.8,18.4,"2017-11-23","","",28.9,11.4,1511395200000,0.0,"","","",1018.6,"",3.8,47.72,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-11-23","yenikas"
281.69,16.3,20.1,18.3,10.3,"2017-11-24","","",18.4,10.2,1511481600000,0.0,"","","",1019.8,"",6.8,53.94,0.0,"","Clear","","","36.138802,33.267837","2017-11-24","yenikas"
241.13,16.4,19.3,19.1,20.1,"2017-11-25","","",62.3,13.6,1511568000000,0.0,"","","",1022.2,"",7.1,54.82,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-11-25","yenikas"
155.54,17.8,19.7,17.9,20.6,"2017-11-26","","",32.6,14.7,1511654400000,0.0,"","","",1021.4,"",8.4,54.32,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-11-26","yenikas"
125.0,17.9,19.9,16.0,15.6,"2017-11-27","","",56.4,13.5,1511740800000,4.0,"","Lightning Without Thunder, Rain Showers","",1020.1,"",8.9,55.86,6.67,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-11-27","yenikas"
165.53,15.9,18.2,12.1,21.0,"2017-11-28","","",75.1,14.5,1511827200000,39.14,"","Lightning Without Thunder, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1016.7,"",11.5,75.79,13.04,"","Rain, Overcast","","","36.138802,33.267837","2017-11-28","yenikas"
207.15,16.0,18.2,13.8,17.9,"2017-11-29","","",49.7,13.7,1511913600000,18.02,"","Rain Showers, Sky Coverage Decreasing","",1018.1,"",9.9,67.6,13.04,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-11-29","yenikas"
217.35,16.4,19.0,13.8,16.6,"2017-11-30","","",61.4,13.8,1512000000000,0.0,"","","",1023.6,"",7.5,56.02,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-11-30","yenikas"
149.17,15.8,19.7,14.6,18.4,"2017-12-01","","",23.2,12.9,1512086400000,0.0,"","","",1024.3,"",8.8,63.48,0.0,"","Clear","","","36.138802,33.267837","2017-12-01","yenikas"
193.22,16.1,20.8,14.7,12.3,"2017-12-02","","",4.6,13.0,1512172800000,0.0,"","","",1023.7,"",9.8,66.75,0.0,"","Clear","","","36.138802,33.267837","2017-12-02","yenikas"
216.17,16.5,20.4,14.7,14.8,"2017-12-03","","",21.6,13.3,1512259200000,0.0,"","","",1024.3,"",8.9,61.38,0.0,5.4,"Clear","","","36.138802,33.267837","2017-12-03","yenikas"
229.92,16.1,20.3,14.8,13.0,"2017-12-04","","",41.0,12.8,1512345600000,0.0,"","","",1022.3,"",7.8,58.2,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-12-04","yenikas"
225.54,16.0,19.0,14.7,35.3,"2017-12-05","","",49.1,12.2,1512432000000,1.6,"","Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1015.2,"",8.1,59.9,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-12-05","yenikas"
263.09,13.7,17.7,15.0,35.3,"2017-12-06","","",55.1,11.3,1512518400000,3.9,"","Rain Showers, Sky Coverage Increasing","",1013.1,"",0.0,39.73,9.09,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-12-06","yenikas"
215.58,11.9,14.8,14.7,44.6,"2017-12-07","","",13.7,7.8,1512604800000,0.0,"","","",1022.6,"",-2.2,37.67,0.0,"","Clear",7.2,"","36.138802,33.267837","2017-12-07","yenikas"
192.75,12.4,16.9,14.8,18.4,"2017-12-08","","",10.1,8.0,1512691200000,0.0,"","","",1026.0,"",1.9,49.2,0.0,"","Clear",7.5,"","36.138802,33.267837","2017-12-08","yenikas"
202.18,13.3,15.9,14.7,16.6,"2017-12-09","","",42.0,11.0,1512777600000,0.0,"","Rain Showers","",1024.9,"",6.2,62.45,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-12-09","yenikas"
222.52,14.2,17.1,14.4,14.8,"2017-12-10","","",70.3,12.4,1512864000000,0.4,"","Rain Showers, Sky Coverage Increasing","",1022.7,"",7.3,63.57,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2017-12-10","yenikas"
158.43,15.2,18.9,14.7,14.8,"2017-12-11","","",38.0,12.7,1512950400000,0.0,"","","",1025.4,"",8.5,64.62,0.0,"","Partially cloudy","","","36.138802,33.267837","2017-12-11","yenikas"
